x_mean,x_std,x_sum,x_median,y_mean,y_std,y_sum,y_median,z_mean,z_std,z_sum,z_median,Label
-17.93954659949622,1664.057859956808,-14244.0,-40.5,-1004.3740554156171,1240.972181188466,-797473.0,-1102.5,14.81360201511335,1688.4450506443854,11762.0,37.5,0
-10.482367758186397,1419.6285210476508,-8323.0,14.0,-999.4534005037783,1124.1369365768194,-793566.0,-954.0,6.9672544080604535,1497.7367369135327,5532.0,9.0,0
-9.23551637279597,1202.8402258932954,-7333.0,-16.0,-1001.5403022670025,978.7230152051275,-795223.0,-958.0,3.3488664987405543,1357.8305615954064,2659.0,-79.0,0
4.006297229219143,891.4344681788979,3181.0,-12.0,-998.0176322418137,734.1149407421622,-792426.0,-999.0,4.832493702770781,942.339446636985,3837.0,2.0,0
-2.191435768261965,911.276362557246,-1740.0,-9.0,-1001.4156171284635,704.1902640105857,-795124.0,-1116.0,7.182619647355164,948.4040224561659,5703.0,43.0,0
0.9937027707808564,921.2826746818785,789.0,28.0,-994.603274559194,724.3941574680729,-789715.0,-1097.0,3.6801007556675063,1040.2340826543575,2922.0,72.0,0
-50.62090680100756,4190.923939472966,-40193.0,-33.0,-949.2191435768262,3106.6455640476056,-753680.0,-1038.0,3.738035264483627,2147.7735865204754,2968.0,-7.0,0
-40.772040302267,5736.227135494767,-32373.0,-1092.0,-838.2229219143577,4866.2526187236035,-665549.0,-802.0,34.523929471032744,3079.352243926588,27412.0,-241.0,0
-51.89168765743073,5626.818184468531,-41202.0,-1261.5,-867.4005037783376,4728.862224442059,-688716.0,-802.0,27.006297229219143,2906.591454381597,21443.0,-350.0,0
-94.1234256926952,5642.32892762341,-74734.0,-798.0,-870.9156171284635,4546.893743306632,-691507.0,-715.0,-1.9143576826196473,2735.082788324064,-1520.0,-338.5,0
-24.420654911838792,5650.0759920233295,-19390.0,-584.0,-916.7380352644836,4501.542866165837,-727890.0,-690.5,21.692695214105793,2682.4089395190367,17224.0,-310.0,0
-76.14105793450882,5705.03788230977,-60456.0,-838.5,-883.0894206549118,4428.411414697131,-701173.0,-745.0,17.90176322418136,2664.9939823618047,14214.0,-336.0,0
-50.023929471032744,5687.217576380494,-39719.0,-836.5,-903.1158690176322,4454.911894082235,-717074.0,-802.0,13.226700251889168,2635.716751366694,10502.0,-403.0,0
-61.45088161209068,5752.102246391639,-48792.0,-804.0,-890.9307304785895,4471.717293735685,-707399.0,-769.5,12.459697732997482,2558.7756414674914,9893.0,-332.0,0
-49.23803526448363,5756.650058988616,-39095.0,-638.0,-896.4105793450882,4449.218710641367,-711750.0,-989.0,11.6272040302267,2473.78202612973,9232.0,-108.0,0
-25.6536523929471,5851.990235571029,-20369.0,-1145.5,-893.4319899244332,4456.3406652347385,-709385.0,-802.0,9.756926952141058,2555.191819790239,7747.0,-285.5,0
-59.17380352644836,5897.8450810674285,-46984.0,-1020.5,-904.5919395465995,4366.00990915566,-718246.0,-529.5,12.346347607052897,2665.0373733694146,9803.0,-356.5,0
-74.38287153652394,4849.409810245078,-59060.0,-400.0,-1027.396725440806,2911.86896687359,-815753.0,-622.0,8.376574307304786,4280.271484713947,6651.0,-56.0,0
-150.1712846347607,4726.24148221165,-119236.0,-353.0,-1085.4231738035264,2743.0652090777876,-861826.0,-802.0,12.534005037783375,4830.362387432662,9952.0,276.0,0
-131.49244332493703,4559.070737328278,-104405.0,-192.0,-1069.2770780856424,3082.2020622254654,-849006.0,-744.0,-11.413098236775818,4518.820575696598,-9062.0,311.5,0
-62.630982367758186,4167.51084724309,-49729.0,-200.5,-1069.4156171284635,3070.8065805732112,-849116.0,-829.0,7.580604534005038,4417.703804248283,6019.0,276.0,0
-62.015113350125944,4293.270262375645,-49240.0,-546.0,-1057.404282115869,3006.6034661315334,-839579.0,-727.0,-14.80478589420655,5018.858119446061,-11755.0,109.0,0
-100.62972292191436,4436.443329550817,-79900.0,-556.0,-1054.714105793451,3063.1243678539645,-837443.0,-684.5,-18.43073047858942,5437.733112069409,-14634.0,88.0,0
-119.7367758186398,4238.942103741548,-95071.0,-405.5,-1073.1448362720403,3059.7453590905984,-852077.0,-819.5,-30.02015113350126,5554.8352296305775,-23836.0,252.0,0
-133.44584382871537,4116.620939846778,-105956.0,-158.0,-1058.0478589420654,2886.3213850299853,-840090.0,-732.5,11.016372795969774,5371.139047663974,8747.0,248.0,0
-139.44962216624685,4016.4266772940473,-110723.0,32.0,-1071.7241813602016,2608.9878965573985,-850949.0,-765.0,-23.861460957178842,5041.57893620023,-18946.0,-150.0,0
-128.23047858942064,3845.8417682556237,-101815.0,162.5,-1041.9760705289673,2531.5126492371296,-827329.0,-754.0,0.8954659949622166,4850.813252798227,711.0,-71.5,0
-116.23929471032746,3873.7199251728257,-92294.0,71.0,-1057.0025188916877,2507.0474206174117,-839260.0,-778.0,-12.370277078085643,4799.198396330097,-9822.0,156.5,0
-116.45340050377834,3728.253192827814,-92464.0,63.0,-1048.0919395465994,2339.9485277663116,-832185.0,-783.0,-9.2632241813602,4792.149937284946,-7355.0,162.5,0
-60.44206549118388,3494.720657858481,-47991.0,193.5,-1017.9017632241813,1829.1022316819594,-808214.0,-994.0,-7.678841309823677,3920.9604079790047,-6097.0,-16.0,0
-51.73929471032746,2898.9022932340326,-41081.0,355.0,-1000.955919395466,1379.7717922029221,-794759.0,-1056.5,0.013853904282115869,3347.6128384380368,11.0,-138.0,0
-20.357682619647356,2179.5122527868684,-16164.0,305.0,-1000.4647355163728,1151.795651401928,-794369.0,-1056.5,4.1360201511335015,2971.3685310690207,3284.0,22.0,0
-23.448362720403022,1735.2871690647912,-18618.0,331.5,-995.5730478589421,1066.703566930109,-790485.0,-994.0,1.3312342569269522,2716.4573087147623,1057.0,-60.0,0
-9.17632241813602,1525.0706825514296,-7286.0,292.0,-1000.3639798488665,1144.4837026081748,-794289.0,-994.0,4.666246851385391,2389.089213340651,3705.0,-103.0,0
-17.731738035264485,1548.2364770857248,-14079.0,159.0,-1007.6360201511335,1148.172047849353,-800063.0,-1102.0,10.161209068010075,2006.722521398529,8068.0,19.0,0
-14.302267002518892,1808.0780036850551,-11356.0,153.0,-997.6045340050377,1063.9678548935378,-792098.0,-967.0,0.9596977329974811,2180.2211489082233,762.0,-50.0,0
-43.54534005037783,4379.480597196473,-34575.0,-680.0,-995.9143576826197,2097.7210675868305,-790756.0,-1124.0,-20.710327455919394,4339.598371037448,-16444.0,-86.5,0
-58.36272040302267,5518.510903276307,-46340.0,-2028.5,-1053.7984886649874,2397.2792779823053,-836716.0,-982.0,-27.580604534005037,5147.08603408732,-21899.0,-70.0,0
-107.54534005037783,5862.97435833051,-85391.0,-1709.5,-1082.4886649874056,1914.848139599482,-859496.0,-1085.0,-33.886649874055415,5179.594689236293,-26906.0,-191.0,0
-71.89798488664988,5831.149948638056,-57087.0,-2371.5,-1005.5251889168766,2004.4139759871682,-798387.0,-1354.0,-21.34130982367758,5195.810833744507,-16945.0,-81.5,0
-68.17254408060454,5930.557834955082,-54129.0,-2322.0,-1001.0730478589421,2236.3379140415254,-794852.0,-1397.0,-33.89420654911839,5393.423349448145,-26912.0,-221.0,0
-89.59319899244332,5964.189952344408,-71137.0,-2131.0,-995.9760705289673,2570.967009731267,-790805.0,-1355.0,-23.238035264483628,5464.616660703476,-18451.0,-76.5,0
-36.92821158690176,5781.914624715649,-29321.0,-1704.5,-1007.1712846347607,2720.2557411450116,-799694.0,-1199.0,-23.484886649874056,5310.82407741342,-18647.0,-220.0,0
-32.544080604534,5679.440366254636,-25840.0,-1882.5,-986.1209068010075,2616.211566636663,-782980.0,-1231.5,-10.230478589420654,4772.980803845164,-8123.0,-119.5,0
-39.69899244332494,5329.713077346078,-31521.0,-1572.0,-1010.9496221662469,2514.8387371514573,-802694.0,-977.5,2.720403022670025,4065.6247168016116,2160.0,116.5,0
-73.69521410579345,5349.427113408206,-58514.0,-1743.0,-994.7493702770781,2469.842276140258,-789831.0,-881.0,3.46095717884131,3873.649806554604,2748.0,100.0,0
-72.95340050377834,5355.006648303463,-57925.0,-1824.5,-1002.0705289672544,2434.5357541060375,-795644.0,-785.0,-21.448362720403022,4053.64901022361,-17030.0,-10.0,0
-68.81486146095718,5296.690730618431,-54639.0,-2130.5,-999.9962216624685,2523.652609423496,-793997.0,-709.0,3.277078085642317,3961.262319512358,2602.0,97.0,0
-58.306045340050375,4904.637393627043,-46295.0,-2066.5,-998.3979848866499,2465.346348528998,-792728.0,-677.0,-5.5428211586901766,3724.563849656639,-4401.0,188.0,0
-23.180100755667507,4159.999326020533,-18405.0,-1546.5,-1021.0251889168766,2104.900800859279,-810694.0,-870.0,4.141057934508816,3313.446029120737,3288.0,179.0,0
-25.68639798488665,2288.599938461664,-20395.0,-405.0,-1001.4735516372796,1356.68561620457,-795170.0,-1072.0,1.579345088161209,2258.001854551767,1254.0,-74.0,0
-9.96977329974811,1276.2893958801092,-7916.0,-9.0,-1001.0503778337531,1057.0455626625674,-794834.0,-992.0,2.8236775818639797,1414.0149768469987,2242.0,-27.0,0
-7.317380352644836,1060.2047222064432,-5810.0,-7.0,-999.1801007556675,961.403252243539,-793349.0,-966.0,12.885390428211586,1172.32766088553,10231.0,12.0,0
-1.6259445843828715,935.9641662135041,-1291.0,6.0,-994.4634760705289,821.0977438584828,-789604.0,-1013.5,4.449622166246852,878.727770664388,3533.0,-2.0,0
3.217884130982368,946.5387355726798,2555.0,40.0,-996.3148614609572,686.5603203644301,-791074.0,-1107.0,5.06801007556675,991.5468447995024,4024.0,19.0,0
-0.36272040302267,920.469221820285,-288.0,51.0,-997.9962216624685,702.5482270527858,-792409.0,-1129.0,6.9811083123425695,1041.836439226018,5543.0,77.5,0
-11.78463476070529,3913.5751657239416,-9357.0,-9.0,-956.2090680100756,2775.632519462091,-759230.0,-1034.0,6.959697732997481,2436.5096846757447,5526.0,19.0,0
-20.21410579345088,6012.776382460554,-16050.0,-1454.0,-812.8627204030226,4852.588276750112,-645413.0,-474.0,41.30352644836272,3654.089100571877,32795.0,-257.0,0
-54.958438287153655,6137.062795827905,-43637.0,-1400.0,-858.0188916876574,4709.345219279036,-681267.0,-658.0,7.3841309823677586,3490.6858519962334,5863.0,-324.0,0
-33.749370277078086,6175.986928102804,-26797.0,-1431.5,-834.2758186397984,4670.236483341618,-662415.0,-663.5,21.375314861460957,3502.291730732585,16972.0,-480.0,0
-58.240554156171285,6151.961898395638,-46243.0,-1472.5,-873.5503778337531,4637.23206028546,-693599.0,-802.0,9.993702770780857,3247.4364298104697,7935.0,-480.5,0
-32.02141057934509,6082.199879800994,-25425.0,-1086.5,-891.7455919395466,4590.765989901333,-708046.0,-873.0,17.613350125944585,3003.382699510781,13985.0,-390.0,0
-53.58942065491184,6090.425261135452,-42550.0,-871.0,-859.8350125944585,4566.573817480693,-682709.0,-642.0,7.801007556675063,2859.074444932057,6194.0,-380.0,0
-35.71662468513854,6086.090048399417,-28359.0,-862.5,-878.4471032745591,4573.989185569623,-697487.0,-662.0,18.112090680100756,2794.962853169545,14381.0,-435.0,0
-54.949622166246854,6157.050624152722,-43630.0,-1554.0,-883.1272040302267,4623.580221075634,-701203.0,-989.0,13.002518891687657,2772.734744284535,10324.0,-340.0,0
-36.741813602015114,6296.460832801713,-29173.0,-1174.5,-865.3664987405541,4594.3491625502365,-687101.0,-868.0,15.527707808564232,2815.3092622268628,12329.0,-440.0,0
-32.40050377833753,6405.793610976786,-25726.0,-636.0,-906.7191435768262,4525.531021821542,-719935.0,-792.0,17.870277078085643,2817.972341162936,14189.0,-456.0,0
-85.11712846347606,5120.304854292528,-67583.0,-206.5,-1007.9861460957179,3238.6380559678455,-800341.0,-717.0,-16.448362720403022,4123.550611717198,-13060.0,-215.0,0
-178.94458438287154,4542.5771981288935,-142082.0,-98.0,-1077.3564231738035,2896.807826996398,-855421.0,-773.5,-0.7317380352644837,4728.770813822528,-581.0,266.0,0
-161.45465994962217,4543.183847142652,-128195.0,-238.0,-1072.8904282115868,3064.9582910597674,-851875.0,-798.0,10.641057934508817,4559.860049441618,8449.0,233.5,0
-86.47858942065491,4527.328119521587,-68664.0,-332.0,-1061.727959697733,3012.88941165439,-843012.0,-775.5,1.283375314861461,4565.859305434702,1019.0,117.5,0
-97.22670025188917,4728.382427140783,-77198.0,-657.0,-1071.4987405541563,2842.083115326616,-850770.0,-927.0,-8.596977329974811,4908.915886334591,-6826.0,178.0,0
-98.43954659949623,4720.439984675782,-78161.0,-730.5,-1058.0264483627204,3020.4338381345196,-840073.0,-833.0,-18.425692695214106,5310.178061922824,-14630.0,157.5,0
-102.73551637279597,4504.647082153288,-81572.0,-741.0,-1059.1057934508817,2970.736750581015,-840930.0,-786.0,-6.972292191435768,5507.552510185168,-5536.0,46.0,0
-131.72166246851384,4260.786070530175,-104587.0,-579.0,-1067.1801007556676,2796.162966592748,-847341.0,-703.0,-16.04156171284635,5212.722320143395,-12737.0,68.5,0
-139.42317380352645,4021.018909948815,-110702.0,-89.0,-1072.1599496221663,2590.905306752425,-851295.0,-702.0,-22.98992443324937,5114.583021654499,-18254.0,21.5,0
-187.62972292191435,4016.139553026046,-148978.0,15.0,-1063.125944584383,2547.7923944074964,-844122.0,-742.0,-1.154911838790932,5233.609883343313,-917.0,-150.0,0
-178.71914357682618,4036.5055774310285,-141903.0,112.0,-1072.2959697732997,2575.2660821760605,-851403.0,-677.0,-1.2355163727959697,5374.911857801998,-981.0,-32.5,0
-169.94206549118388,4055.0603886726344,-134934.0,194.5,-1054.404282115869,2435.309324751165,-837197.0,-781.0,-18.65869017632242,5163.139000022163,-14815.0,9.0,0
-99.48866498740554,3724.7613108353767,-78994.0,415.0,-1038.808564231738,2090.8024431108356,-824814.0,-969.0,-13.887909319899244,4628.158293717637,-11027.0,-20.0,0
-56.841309823677584,3074.3800802252886,-45132.0,430.0,-1000.955919395466,1661.1468673257652,-794759.0,-1063.0,-3.336272040302267,3693.277638019485,-2649.0,-5.0,0
-27.476070528967256,2351.8384587910905,-21816.0,236.0,-1003.2984886649874,1263.8414281201458,-796619.0,-1095.0,4.13727959697733,3048.9296432979954,3285.0,71.0,0
-8.962216624685139,1697.2642570376386,-7116.0,235.0,-999.9937027707808,1041.8457533295352,-793995.0,-1007.0,9.596977329974811,2486.2271961571423,7620.0,-86.5,0
-15.10705289672544,1332.128159153319,-11995.0,162.5,-997.028967254408,1163.5036666302276,-791641.0,-877.0,-3.536523929471033,2005.7690016728334,-2808.0,64.0,0
-10.007556675062972,1309.613773024382,-7946.0,154.0,-1009.1851385390428,1195.7845756258564,-801293.0,-1003.0,2.3375314861460956,1672.458172840531,1856.0,3.5,0
-11.222921914357682,1610.3636550690157,-8911.0,72.0,-999.4458438287154,1063.9555548341302,-793560.0,-970.0,5.730478589420655,1840.2551321015933,4550.0,18.0,0
-32.77078085642317,4453.851495657963,-26020.0,-619.5,-1005.801007556675,1950.0254709621752,-798606.0,-1175.0,3.770780856423174,4151.200250973793,2994.0,-122.5,0
-107.46221662468514,6051.769152330394,-85325.0,-2411.0,-1034.3853904282116,2733.5282855417668,-821302.0,-445.5,-64.4647355163728,5766.149781552207,-51185.0,16.0,0
-75.30604534005037,6184.675424524924,-59793.0,-2033.5,-1018.360201511335,2410.183946186356,-808578.0,-820.0,-21.282115869017634,6766.0843313413,-16898.0,-248.5,0
-81.90428211586902,6271.782372220527,-65032.0,-2500.0,-1002.3211586901763,2314.9084460567515,-795843.0,-1261.0,-34.3287153652393,6246.224541307767,-27257.0,-237.0,0
-93.47229219143577,6327.723001261521,-74217.0,-2803.0,-1010.6372795969774,2449.5302881276307,-802446.0,-1520.0,-38.3375314861461,5965.487753159125,-30440.0,-196.5,0
-82.73929471032746,6393.620252896805,-65695.0,-2568.0,-996.5012594458439,2421.7635348100384,-791222.0,-1590.5,-20.07808564231738,5784.683242916683,-15942.0,-503.0,0
-75.85012594458438,6238.188569363864,-60225.0,-2519.5,-1006.3476070528967,2327.926963440392,-799040.0,-1556.0,-31.31486146095718,5419.859287862816,-24864.0,-149.0,0
-30.410579345088163,6075.650434891738,-24146.0,-2001.5,-1001.4382871536524,2392.243572635261,-795142.0,-1273.0,-21.272040302267,4900.785998060772,-16890.0,-150.0,0
-77.4647355163728,5800.254229710269,-61507.0,-1805.0,-1002.816120906801,2582.2222496768004,-796236.0,-858.0,-7.324937027707809,4239.543925506662,-5816.0,-189.0,0
-68.58312342569269,5750.84811717822,-54455.0,-1902.0,-995.9672544080604,2547.2028441640246,-790798.0,-852.0,-0.005037783375314861,4140.458202126418,-4.0,-86.0,0
-95.27455919395466,5663.248302820775,-75648.0,-1922.0,-995.2921914357682,2536.7480971139667,-790262.0,-828.0,0.44836272040302266,4051.230710890972,356.0,15.0,0
-72.10075566750629,5508.422161438328,-57248.0,-2029.0,-1009.852644836272,2604.4593579062484,-801823.0,-869.0,-25.2367758186398,4133.972615198458,-20038.0,-14.0,0
-69.17128463476071,4917.99175182339,-54922.0,-1834.5,-1008.6372795969774,2511.2110319187477,-800858.0,-848.5,6.599496221662468,3932.8946109682815,5240.0,-64.0,0
-33.440806045340054,3930.325804276956,-26552.0,-1610.0,-1011.6146095717884,2075.0360285149186,-803222.0,-786.0,-0.9118387909319899,3114.4738256046867,-724.0,202.5,0
-17.025188916876573,1938.863261268539,-13518.0,-306.0,-999.3715365239294,1401.571844773376,-793501.0,-982.0,8.57934508816121,1925.4596560663226,6812.0,-5.0,0
-12.600755667506297,1178.9341845069962,-10005.0,-36.5,-999.0881612090681,1145.7583169426582,-793276.0,-925.0,7.008816120906801,1165.7504988835617,5565.0,-44.0,0
-5.19647355163728,1000.1156196402145,-4126.0,-42.0,-1000.9886649874055,1031.2350477485231,-794785.0,-987.0,5.260705289672544,1103.5640513479482,4177.0,39.0,0
-5.544080604534005,954.3285319964876,-4402.0,-73.0,-998.4319899244332,894.4135057837867,-792755.0,-1004.0,10.071788413098236,906.3320914042941,7997.0,-31.0,0
1.4458438287153652,880.0042331745632,1148.0,43.0,-994.0654911838791,674.5041096539356,-789288.0,-1111.0,4.051637279596977,952.6308410913036,3217.0,21.0,0
-0.5100755667506297,892.9400497418812,-405.0,70.0,-998.9937027707808,725.5437261620815,-793201.0,-1124.0,6.706549118387909,1001.409837595084,5325.0,68.0,0
-25.301007556675064,3483.9464496290652,-20089.0,37.5,-987.4458438287154,2272.5627694740583,-784032.0,-1112.0,2.9130982367758187,1935.3152817050852,2313.0,-19.0,0
-66.82997481108312,6461.6319746326235,-53063.0,-1277.0,-810.9005037783376,5033.63243237295,-643855.0,-494.5,21.81486146095718,3426.782003954847,17321.0,-400.0,0
-16.231738035264485,6371.050190616109,-12888.0,-1454.5,-805.8274559193954,4846.443044471455,-639827.0,-802.0,43.88035264483627,3473.1781310391716,34841.0,-333.0,0
-85.19521410579345,6430.472912615073,-67645.0,-1339.0,-847.9974811083123,4741.642137902024,-673310.0,-775.0,13.925692695214106,3260.37460898906,11057.0,-385.0,0
-47.72921914357683,6423.300151463484,-37897.0,-1187.0,-889.632241813602,4609.250718379942,-706368.0,-735.5,10.308564231738035,3129.4986878215213,8185.0,-397.0,0
-55.987405541561714,6477.859388104066,-44454.0,-972.5,-890.1410579345088,4601.267094826577,-706772.0,-802.0,19.79471032745592,3090.2422672889984,15717.0,-353.0,0
-60.03904282115869,6476.826911154982,-47671.0,-1022.0,-918.2493702770781,4560.629013582086,-729090.0,-773.5,8.556675062972293,2980.131217849059,6794.0,-398.0,0
-57.19647355163728,6516.53133285209,-45414.0,-1250.0,-899.4370277078085,4520.3351256974975,-714153.0,-989.0,11.20654911838791,2888.076866627424,8898.0,-265.0,0
-62.1095717884131,6487.604789792126,-49315.0,-1136.5,-888.8463476070528,4495.119665664491,-705744.0,-802.0,12.779596977329975,2763.7167515889187,10147.0,-280.0,0
-53.649874055415616,6493.539226266212,-42598.0,-1212.5,-934.6435768261965,4483.020833473472,-742107.0,-425.0,7.134760705289673,2826.3261259478068,5665.0,-418.0,0
-53.38287153652393,6536.289308263547,-42386.0,-1396.0,-912.2997481108313,4495.707877225985,-724366.0,-750.0,15.464735516372796,2949.1730786885464,12279.0,-381.0,0
-64.28211586901763,5658.765121440306,-51040.0,50.0,-989.2745591939547,3481.724939963133,-785484.0,-807.0,0.8576826196473551,3922.647809159179,681.0,-93.0,0
-147.97481108312343,4863.823687638572,-117492.0,9.0,-1056.9874055415617,2744.1272543815576,-839248.0,-802.0,-20.34005037783375,5065.282477092913,-16150.0,93.5,0
-124.68136020151134,4730.727091057807,-98997.0,33.0,-1063.875314861461,2945.6704952613813,-844717.0,-817.5,14.181360201511335,4930.028259088891,11260.0,326.5,0
-93.47732997481108,4700.808110357832,-74221.0,-145.0,-1061.5415617128463,2972.3618707950836,-842864.0,-746.0,-18.594458438287155,4686.197556950491,-14764.0,197.0,0
-97.69899244332494,4660.68535503493,-77573.0,-297.0,-1042.477329974811,2965.114799742478,-827727.0,-677.0,-8.46095717884131,4663.389809854017,-6718.0,18.0,0
-93.14105793450882,4772.627394043311,-73954.0,-442.5,-1082.4571788413098,3188.0602780925706,-859471.0,-779.0,1.0919395465994963,5160.622847768325,867.0,238.5,0
-117.53904282115869,4787.826239799127,-93326.0,-552.0,-1101.4068010075566,3298.4551050766017,-874517.0,-930.0,-20.935768261964736,5734.132390522173,-16623.0,230.0,0
-133.64861460957178,4603.926126609003,-106117.0,-415.5,-1093.2178841309824,3115.8796655068936,-868015.0,-722.0,-9.1360201511335,5778.985292242653,-7254.0,324.5,0
-180.23173803526447,4333.635268432092,-143104.0,161.5,-1064.374055415617,2833.6783846751127,-845113.0,-676.0,-14.439546599496222,5529.730935945928,-11465.0,305.0,0
-153.7707808564232,4259.408226408406,-122094.0,100.0,-1076.948362720403,2789.074508049903,-855097.0,-758.5,-35.785894206549116,5438.052255859193,-28414.0,195.0,0
-160.71032745591938,4176.214304969052,-127604.0,224.0,-1080.8841309823677,2753.5869431329465,-858222.0,-803.0,11.439546599496222,5458.740418389317,9083.0,11.0,0
-154.01007556675063,4036.2130781846363,-122284.0,160.5,-1059.258186397985,2636.1425977748268,-841051.0,-723.5,-14.78463476070529,5194.630662303718,-11739.0,-191.0,0
-104.1926952141058,3689.8024955119267,-82729.0,250.0,-1016.3400503778338,2222.3885507148716,-806974.0,-880.0,4.642317380352645,4732.423216348653,3686.0,44.5,0
-43.05541561712846,3093.2206996998034,-34186.0,363.0,-1005.2972292191436,1570.4553840554759,-798206.0,-1040.0,-9.307304785894207,3691.7927516768477,-7390.0,-90.5,0
-34.91057934508816,2394.576105947922,-27719.0,93.0,-998.1297229219143,1221.3109796452093,-792515.0,-1045.0,7.055415617128464,3053.0299182397025,5602.0,79.0,0
-20.58816120906801,1827.8224712873914,-16347.0,111.0,-999.1889168765744,1100.189865342045,-793356.0,-1100.0,-7.044080604534005,2726.2563963768794,-5593.0,-56.0,0
-21.797229219143578,1619.450536694275,-17307.0,65.0,-999.9080604534005,1132.5030610173358,-793927.0,-955.0,1.1234256926952142,2416.504782075978,892.0,-59.0,0
-14.513853904282115,1617.2954033273315,-11524.0,150.5,-1005.6801007556675,1180.0329011729646,-798510.0,-1032.0,6.230478589420655,2112.335089281614,4947.0,18.0,0
-14.3727959697733,1757.2626051247942,-11412.0,-71.0,-997.7858942065491,1072.2246555560848,-792242.0,-1064.0,-0.7103274559193955,2030.8700951746139,-564.0,-18.0,0
-24.447103274559193,4423.595701860218,-19411.0,-443.0,-1011.3576826196473,1933.1064632496118,-803018.0,-1213.0,-3.691435768261965,3846.7572415493105,-2931.0,-89.0,0
-104.35768261964735,6261.921574188223,-82860.0,-2874.0,-1033.2292191435768,2838.6709859206717,-820384.0,-601.0,-58.62594458438287,5739.7278303143585,-46549.0,-93.0,0
-65.13602015113351,6270.431413395784,-51718.0,-1802.0,-964.5717884130983,2097.382602458277,-765870.0,-1016.5,3.1133501259445846,5995.159245639616,2472.0,-274.5,0
-110.13727959697734,6307.916905748813,-87449.0,-2401.5,-999.8979848866499,1964.3111229034312,-793919.0,-1361.0,-55.41309823677582,5801.487600299032,-43998.0,-463.0,0
-111.79722921914357,6679.777773065951,-88767.0,-2767.5,-1017.7115869017632,2220.492055188298,-808063.0,-1421.0,-31.377833753148614,5895.422438719572,-24914.0,-373.5,0
-118.99622166246851,6883.048037661985,-94483.0,-3011.5,-1003.5919395465995,2496.062442580625,-796852.0,-1499.0,-8.512594458438286,5732.647318134623,-6759.0,-438.5,0
-132.37909319899245,6909.46331946576,-105109.0,-2591.0,-1000.6675062972292,2677.89519656016,-794530.0,-1397.0,-33.80226700251889,5546.737182065265,-26839.0,-381.0,0
-111.05037783375315,6884.608305362473,-88174.0,-2263.5,-1009.8312342569269,2842.260262800509,-801806.0,-1242.0,-1.6032745591939546,5133.9103665718885,-1273.0,-513.0,0
-96.00377833753149,6363.802560992497,-76227.0,-1944.5,-998.4622166246851,2905.6879696131737,-792779.0,-778.0,-3.297229219143577,4530.145886464706,-2618.0,-378.0,0
-70.74433249370277,6199.793447836626,-56171.0,-1499.5,-1015.8198992443325,2914.8168138525048,-806561.0,-552.0,-3.367758186397985,4313.84196308697,-2674.0,-278.0,0
-79.07304785894206,6160.658971295958,-62784.0,-1859.0,-1005.5163727959698,2974.969892561665,-798380.0,-711.0,-10.41183879093199,4302.359763412624,-8267.0,-63.0,0
-89.93324937027708,5965.000656885835,-71407.0,-2323.0,-1000.308564231738,2967.5517954648085,-794245.0,-728.0,-5.419395465994962,4392.881396947056,-4303.0,-36.0,0
-65.16750629722922,5364.743236713749,-51743.0,-2153.5,-1001.6095717884131,2710.1455024310235,-795278.0,-842.0,0.3022670025188917,4253.554826864217,240.0,67.0,0
-53.013853904282115,4089.2201994581437,-42093.0,-1492.0,-1014.8073047858942,2118.3407677876485,-805757.0,-784.0,-14.865239294710328,3250.279130234756,-11803.0,227.0,0
-20.72670025188917,1941.235247755879,-16457.0,-344.0,-1003.7984886649874,1500.4712306288147,-797016.0,-1028.0,8.712846347607053,1787.0904455119387,6918.0,51.0,0
-22.554156171284635,1400.1293689872866,-17908.0,6.0,-1003.4357682619648,1464.7090631340282,-796728.0,-966.0,8.910579345088161,1359.7687524317146,7075.0,-13.0,0
-8.80478589420655,1221.998420477374,-6991.0,-67.0,-1008.2078085642318,1323.5790861774901,-800517.0,-1076.0,8.226700251889168,1147.0922003080261,6532.0,35.0,0
-11.1183879093199,1039.1358962787797,-8828.0,-88.0,-998.7518891687657,994.581424261336,-793009.0,-969.0,7.3639798488664985,1091.9023554597463,5847.0,51.0,0
-1.1599496221662469,867.5664175645273,-921.0,52.0,-997.3551637279597,701.5380039965663,-791900.0,-1069.0,3.0125944584382873,917.0177745454841,2392.0,-17.0,0
4.851385390428211,859.1676831517543,3852.0,28.0,-1000.743073047859,766.4619947465085,-794590.0,-1085.0,5.414357682619648,927.119856922517,4299.0,31.0,0
-30.25314861460957,3974.258249433068,-24021.0,7.0,-966.632241813602,2817.366755200629,-767506.0,-1094.5,12.955919395465996,2182.1564138943154,10287.0,-58.0,0
14.161209068010075,6321.28403813265,11244.0,-1154.0,-913.1259445843829,4993.0459138044,-725022.0,-1276.0,9.181360201511335,4207.010566487487,7290.0,-372.0,0
-69.04785894206549,6850.508465235188,-54824.0,-1183.5,-862.1586901763225,4941.815705190439,-684554.0,-989.0,27.408060453400505,4073.2747126825466,21762.0,-383.0,0
-56.92191435768262,7055.440728282933,-45196.0,-1404.0,-861.9105793450882,4838.962318109082,-684357.0,-840.0,27.98992443324937,3942.669088752444,22224.0,-480.0,0
-124.18136020151134,7017.819388049531,-98600.0,-2013.0,-973.3136020151134,4628.6090315942365,-772811.0,-989.0,-1.734256926952141,3817.7380382612887,-1377.0,-497.0,0
